year,brand,model,location,price,mileage,body_type,exterior_colour,interior_colour,door,passenger,transmission,drive_type,displacement,cylinder,fuel,country,vehicle_id
2004,Porsche,911,Vaughan,28910,121715,Convertible,White/Black,Black,2,4,Manual,RWD,3.6,6,Gasoline,Germany,21098
2016,BMW,M4,Vaughan,44910,87626,Coupe,White,Black,2,4,Automatic,RWD,3.0,6,Gasoline,Germany,21099
2016,Ram,1500,Vaughan,12999,112498,Truck,White,Gray,2,3,Automatic,RWD,3.0,6,Diesel,USA,21100
2014,Mercedes-Benz,Sprinter,Vaughan,17999,221398,Commercial,White,Gray,3,2,Automatic,RWD,2.1,4,Diesel,Germany,21101
2015,Ford,F-150,Vaughan,26995,208820,Truck,Red,Black,4,5,Automatic,4x4,3.5,6,Gasoline,USA,21102
2019,Ram,1500,Vaughan,34900,24373,Truck,Black,Gray,4,6,Automatic,4x4,3.6,6,Gasoline,USA,21103
2015,GMC,Sierra,Vaughan,47998,169842,Truck,Black,Black,4,5,Automatic,4x4,6.6,8,Diesel,USA,21104
2014,Mercedes-Benz,Sprinter,Vaughan,22495,269264,Commercial,White,Gray,3,2,Automatic,RWD,3.0,6,Diesel,Germany,21105
2017,Mercedes-Benz,C-Class,Vaughan,34878,44000,Sedan,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21106
2016,Subaru,Impreza,Vaughan,17985,62151,Sedan,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,21107
2017,Subaru,Impreza,Vaughan,19385,32544,Sedan,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,21108
2019,Volkswagen,Golf,Vaughan,42900,12375,Sedan,Blue,Tan,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21109
2016,Volkswagen,Tiguan,Vaughan,15998,69000,SUV,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21110
2016,Volkswagen,Tiguan,Vaughan,15998,71554,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21111
2016,Volkswagen,Tiguan,Vaughan,15998,71811,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21112
2016,Volkswagen,Tiguan,Vaughan,16498,77583,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21113
2016,Volkswagen,Tiguan,Vaughan,14495,91000,SUV,Blue,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21114
2017,Honda,Odyssey,Vaughan,22995,54866,Van,Black,Gray,4,7,Automatic,FWD,3.5,6,Gasoline,Japan,21115
2017,Infiniti,QX60,Vaughan,22995,89200,Wagon,Black,Black,4,7,Automatic,AWD,3.5,6,Gasoline,Japan,21116
2015,Honda,Civic,Vaughan,12995,66992,Sedan,White,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,21117
2016,Acura,TLX,Vaughan,18995,88538,Sedan,White,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,21118
2019,Honda,Civic,Vaughan,43345,4322,Hatchback,Gray,Black,4,4,Manual,FWD,2.0,4,Gasoline,Japan,21119
2014,Porsche,911,Vaughan,93000,24424,Coupe,Red,Black,2,4,Automatic,RWD,3.8,6,Gasoline,Germany,21120
2018,Hyundai,Elantra,Vaughan,14988,36445,Sedan,White/Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21121
2017,Hyundai,Elantra,Vaughan,13588,46152,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21122
2017,Audi,A8,Vaughan,54910,19983,Sedan,Black,Black,4,5,Automatic,AWD,4.0,8,Gasoline,Germany,21123
2018,Acura,TLX,Vaughan,21910,118411,Sedan,Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,21124
2017,Lexus,RX,Vaughan,36910,80366,SUV,Gray,Red,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,21125
2013,Audi,S6,Vaughan,24997,155000,Sedan,Black,Black,4,5,Automatic,AWD,4.0,8,Gasoline,Germany,21126
2014,Dodge,Grand,Vaughan,9900,191002,Van,White,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,21127
2014,Land,Rover,Vaughan,33900,146373,SUV,Black,Brown,4,5,Automatic,FWD,5.0,8,Gasoline,UK,21128
2017,Ram,2500,Vaughan,41999,102058,Truck,Black,Gray,4,6,Automatic,4x4,6.7,6,Diesel,USA,21129
2015,Subaru,WRX,Vaughan,24999,101471,Sedan,Blue,Black,4,5,Manual,AWD,2.5,4,Gasoline,Japan,21130
2010,Subaru,Impreza,Vaughan,13249,119640,Hatchback,White,Black,4,5,Manual,AWD,2.5,4,Gasoline,Japan,21131
2009,Honda,Civic,Vaughan,8999,144083,Coupe,Black,Black,2,5,Manual,FWD,2.0,4,Gasoline,Japan,21132
2011,Ford,Edge,Vaughan,6999,199255,SUV,Blue,Black,5,5,Automatic,FWD,3.5,6,Gasoline,USA,21133
2019,BMW,3,Vaughan,47980,14783,Sedan,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21134
2016,BMW,X5,Vaughan,39980,61647,SUV,White,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21135
2018,Porsche,Panamera,Vaughan,104900,56044,Sedan,White,Black,4,5,Automatic,AWD,2.9,6,Gasoline,Germany,21136
2016,Land,Rover,Vaughan,36995,115000,SUV,Black,Black,4,5,Automatic,4x4,3.0,6,Gasoline,UK,21137
2016,Audi,S3,Vaughan,30995,39000,Sedan,Red,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21138
2008,Toyota,Highlander,Vaughan,9988,272401,SUV,Black,Black,4,7,Automatic,4x4,3.5,6,Gasoline,Japan,21139
2016,Chevrolet,Malibu,Vaughan,12946,126647,Sedan,Black,Black,4,5,Automatic,FWD,1.5,4,Gasoline,USA,21140
2011,Chevrolet,Cruze,Vaughan,3995,183432,Sedan,Red,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,21141
2016,BMW,X3,Vaughan,21882,105037,SUV,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21142
2016,MINI,Cooper,Vaughan,13992,43992,Hatchback,Blue,Black,2,4,Automatic,FWD,1.5,3,Gasoline,UK,21143
2015,Dodge,Journey,Vaughan,10477,130263,SUV,Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,USA,21144
2016,Subaru,Forester,Vaughan,26969,37963,SUV,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,21145
2007,Porsche,911,Vaughan,43910,103615,Coupe,Black,Black,2,4,Manual,RWD,3.6,6,Gasoline,Germany,21146
2016,BMW,X5,Vaughan,33910,105315,SUV,White,Black,4,7,Automatic,AWD,3.0,6,Gasoline,Germany,21147
2017,Mercedes-Benz,C-Class,Vaughan,37878,69000,Sedan,Blue,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21148
2013,Audi,A4,Vaughan,11977,159676,Sedan,White,Black,4,5,Manual,AWD,2.0,4,Gasoline,Germany,21149
2015,Subaru,Outback,Vaughan,15778,100496,SUV,White/Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,21150
2019,Audi,SQ5,Vaughan,62500,16450,SUV,Black,Red,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21151
2015,Hyundai,Sonata,Vaughan,11994,100550,Sedan,White,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,21152
2017,Ford,Escape,Vaughan,9995,161640,Wagon,White,Black,4,5,Automatic,FWD,1.5,4,Gasoline,USA,21153
2016,Honda,Civic,Vaughan,12995,143027,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,21154
2016,Honda,CR-V,Vaughan,19695,72599,SUV,White,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Japan,21155
2016,Honda,Civic,Vaughan,15249,66318,Sedan,Silver,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,21156
2016,Honda,Odyssey,Vaughan,24595,66418,Van,Gray,Gray,4,8,Automatic,FWD,3.5,6,Gasoline,Japan,21157
2016,Honda,Accord,Vaughan,16495,72542,Sedan,White,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,21158
2015,Dodge,Grand,Vaughan,14877,93119,Van,Silver,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,21159
2018,Ford,F-150,Vaughan,36888,71662,Truck,White,Black,4,5,Automatic,4x4,2.7,6,Gasoline,USA,21160
2018,Ford,Mustang,Vaughan,24888,44535,Sedan,Black,Black,2,4,Automatic,RWD,2.3,4,Gasoline,USA,21161
2017,Ford,F-150,Vaughan,38888,96677,Truck,Black,Black,4,5,Automatic,4x4,2.7,6,Gasoline,USA,21162
2017,Ford,F-150,Vaughan,35888,86134,Truck,Gray,Black,4,5,Automatic,4x4,5.0,8,Flex,USA,21163
2016,BMW,X4,Vaughan,32910,55566,SUV,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21164
2015,Toyota,Tundra,Vaughan,30910,166897,Truck,White/Black,Brown,4,5,Automatic,4x4,5.7,8,Gasoline,Japan,21165
2013,Land,Rover,Vaughan,23910,134531,SUV,Black,Black,4,5,Automatic,4x4,5.0,8,Gasoline,UK,21166
2016,Lexus,RX,Vaughan,29977,177475,SUV,White,Red,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,21167
2017,Ram,1500,Vaughan,25999,134800,Truck,Blue,Gray,4,6,Automatic,4x4,3.0,6,Diesel,USA,21168
2010,Ford,Explorer,Vaughan,11999,225429,Truck,Black,Gray,4,5,Automatic,AWD,4.6,8,Gasoline,USA,21169
2016,Ford,Escape,Vaughan,8999,164645,SUV,Gray,Black,4,5,Automatic,FWD,2.5,4,Gasoline,USA,21170
2016,Honda,Fit,Vaughan,8999,121650,Hatchback,Silver,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,21171
2015,Ram,ProMaster,Vaughan,10999,141578,Van,White,Black,4,5,Automatic,FWD,2.4,4,Gasoline,USA,21172
2019,BMW,X5,Vaughan,75898,13145,SUV,White,White,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21173
2016,BMW,5,Vaughan,31898,71504,Sedan,Black,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21174
2012,Porsche,911,Vaughan,99900,42000,Coupe,Gray,Tan,2,4,Automatic,F4A,3.8,6,Gasoline,Germany,21175
2016,Mercedes-Benz,C-Class,Vaughan,26445,42925,Sedan,Blue,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21176
2013,Mercedes-Benz,C-Class,Vaughan,39995,87000,Coupe,White,Red,2,5,Automatic,RWD,6.2,8,Gasoline,Germany,21177
2017,Honda,CR-V,Vaughan,26395,36400,SUV,Gray,Black,4,5,Automatic,AWD,1.5,4,Gasoline,Japan,21178
2016,Infiniti,QX80,Vaughan,38910,74736,SUV,White/Black,Black,4,7,Automatic,AWD,5.6,8,Gasoline,Japan,21179
2014,Audi,S6,Vaughan,37910,63609,Sedan,Black,Black,4,5,Automatic,AWD,4.0,8,Gasoline,Germany,21180
2007,Audi,S6,Vaughan,12910,177574,Sedan,Black,Black,4,5,Automatic,AWD,5.2,10,Gasoline,Germany,21181
2018,Audi,A5,Vaughan,36910,47829,Coupe,White,Black,2,4,Automatic,AWD,2.0,4,Gasoline,Germany,21182
2016,Ram,1500,Vaughan,20995,150905,Truck,White,Gray,4,6,Automatic,4x4,3.0,6,Diesel,USA,21183
2007,Toyota,Tundra,Vaughan,10999,147759,Truck,Black,Black,2,6,Automatic,4x4,4.7,8,Gasoline,Japan,21184
2016,Ram,1500,Vaughan,14499,113686,Truck,White,Black,2,3,Automatic,RWD,3.0,6,Diesel,USA,21185
2018,Audi,A4,Vaughan,31878,42000,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21186
2019,Mercedes-Benz,GLA,Vaughan,49977,23994,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21187
2012,Hyundai,Sonata,Vaughan,4997,233560,Sedan,Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,21188
2018,Subaru,WRX,Vaughan,28969,45963,Sedan,White,Black,4,5,Manual,AWD,2.0,4,Gasoline,Japan,21189
2017,Hyundai,Elantra,Vaughan,14988,63077,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21190
2017,Hyundai,Elantra,Vaughan,13588,65901,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21191
2018,Hyundai,Elantra,Vaughan,14588,44318,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21192
2018,Hyundai,Elantra,Vaughan,13588,67178,Sedan,Silver,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21193
2016,Hyundai,Sonata,Vaughan,14588,78996,Sedan,Silver,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,21194
2016,Hyundai,Elantra,Vaughan,14588,36382,Hatchback,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21195
2017,Hyundai,Elantra,Vaughan,14988,21219,Sedan,White/Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21196
2017,Hyundai,Elantra,Vaughan,14588,37910,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21197
2018,Hyundai,Elantra,Vaughan,15988,37848,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21198
2018,Hyundai,Elantra,Vaughan,16588,15219,Sedan,Blue,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21199
2014,Ford,C-Max,Vaughan,8995,130350,Hatchback,White,Black,4,5,Automatic,FWD,2.0,4,Electric,USA,21200
2014,Ford,C-Max,Vaughan,8895,133950,Hatchback,White,Black,4,5,Automatic,FWD,2.0,4,Electric,USA,21201
2012,Subaru,Impreza,Vaughan,17900,81647,Sedan,Silver,Black,4,5,Manual,AWD,2.5,4,Gasoline,Japan,21202
2016,Hyundai,Elantra,Vaughan,6900,96394,Sedan,White/Black,Gray,4,5,Manual,FWD,1.8,4,Gasoline,Korea,21203
2017,Toyota,Highlander,Vaughan,33800,32564,SUV,Black,Black,4,8,Automatic,AWD,3.5,6,Gasoline,Japan,21204
2016,Dodge,Grand,Vaughan,15970,96497,Van,White/Black,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,21205
2013,Nissan,Altima,Vaughan,8250,185967,Sedan,Brown,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,21206
2017,Toyota,RAV4,Vaughan,19888,55790,SUV,White/Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,21207
2007,Hyundai,Santa,Vaughan,3995,148350,SUV,Blue,Black,4,5,Automatic,FWD,3.3,6,Gasoline,Korea,21208
2014,Dodge,Grand,Vaughan,10677,135433,Van,Blue,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,21209
2016,Ford,Transit,Vaughan,19878,84000,Commercial,Yellow,Gray,3,2,Automatic,RWD,3.7,6,Gasoline,USA,21210
2017,Hyundai,Elantra,Vaughan,12397,62000,Sedan,Blue,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21211
2018,Jeep,Grand,Vaughan,37887,37939,SUV,White/Black,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,21212
2018,Chevrolet,Malibu,Vaughan,17778,63507,Sedan,White/Black,Black,4,5,Automatic,FWD,1.5,4,Gasoline,USA,21213
2019,Ford,Transit,Vaughan,34478,17454,Van,White,Black,3,2,Automatic,RWD,3.7,6,Gasoline,USA,21214
2020,Subaru,Forester,Vaughan,42507,90,SUV,White,Brown,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,21215
2018,Porsche,Macan,Vaughan,85900,11940,SUV,White,Black,4,5,Automatic,AWD,3.6,6,Gasoline,Germany,21216
2017,Porsche,911,Vaughan,111900,18080,Coupe,Gray,Black,2,4,Automatic,F4A,3.0,6,Gasoline,Germany,21217
2016,Land,Rover,Vaughan,74900,52249,SUV,Silver,Black,4,5,Automatic,4x4,5.0,8,Flex,UK,21218
2018,Porsche,Macan,Vaughan,56000,28669,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21219
2019,Volkswagen,Tiguan,Vaughan,24977,11923,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21220
2003,Ford,F-150,Vaughan,3988,198108,Truck,White/Black,Black,4,5,Automatic,RWD,4.6,8,Gasoline,USA,21221
2010,Jeep,Patriot,Vaughan,4998,150524,SUV,White/Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,USA,21222
2003,Toyota,4Runner,Vaughan,2900,351006,SUV,White/Black,Black,4,5,Automatic,AWD,4.7,8,Gasoline,Japan,21223
2018,BMW,4,Vaughan,37998,13770,Coupe,Black,Red,2,4,Automatic,AWD,2.0,4,Gasoline,Germany,21224
2019,BMW,X3,Vaughan,35987,38010,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21225
2015,Porsche,Macan,Vaughan,33990,87195,SUV,Black,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21226
2019,BMW,X3,Vaughan,36888,31463,SUV,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21227
2019,Audi,Q8,Vaughan,70888,88,SUV,White,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21228
2019,Audi,RS,Vaughan,88888,4788,Sedan,White,Black,4,5,Automatic,AWD,2.9,6,Gasoline,Germany,21229
2015,Volkswagen,Golf,Vaughan,19888,47725,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,21230
2019,Audi,A7,Vaughan,69998,64,Sedan,White,Brown,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21231
2017,Ford,Explorer,Vaughan,30000,24602,SUV,White/Black,Gray,4,7,Automatic,AWD,3.5,6,Gasoline,USA,21232
2019,Audi,A7,Vaughan,66777,9068,Sedan,Gray,Gray,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21233
2016,Hyundai,Elantra,Vaughan,14995,15700,Hatchback,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,21234
2019,Ram,1500,Vaughan,37997,13,Truck,White,Black,4,6,Automatic,4x4,3.6,6,Gasoline,USA,21235
2016,Cadillac,Escalade,Vaughan,51910,58595,SUV,White,Black,4,8,Automatic,4x4,6.2,8,Gasoline,USA,21236
2018,Audi,S5,Vaughan,49910,46944,Hatchback,White/Black,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21237
2016,Lexus,RX,Vaughan,38910,46787,SUV,Black,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,21238
2015,Mercedes-Benz,C-Class,Vaughan,18910,161088,Coupe,White,Black,2,4,Automatic,AWD,3.5,6,Gasoline,Germany,21239
2018,Audi,Q5,Vaughan,34910,35817,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21240
2016,Land,Rover,Vaughan,55910,54858,SUV,Red,Black,4,7,Automatic,4x4,3.0,6,Gasoline,UK,21241
2017,Mercedes-Benz,C-Class,Vaughan,38878,73000,Sedan,Blue,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21242
2020,Subaru,Impreza,Vaughan,34107,2268,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,21243
2020,Subaru,Impreza,Vaughan,30307,320,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,21244
2020,Subaru,Crosstrek,Vaughan,36407,160,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,21245
2020,Subaru,Outback,Vaughan,41552,380,SUV,White,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,21246
2016,BMW,4,Vaughan,26980,48268,Hatchback,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21247
2016,BMW,X4,Vaughan,31980,64757,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21248
2019,Audi,A4,Vaughan,36800,14603,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21249
2017,Mercedes-Benz,GLC,Vaughan,43598,50352,SUV,Gray,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21250
2015,Mercedes-Benz,Sprinter,Vaughan,26494,100122,Commercial,White,Gray,3,2,Automatic,RWD,2.1,4,Diesel,Germany,21251
2018,BMW,3,Vaughan,25887,53354,Sedan,Silver,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21252
2016,BMW,6,Vaughan,38997,93083,Sedan,Silver,Brown,4,5,Automatic,AWD,4.4,8,Gasoline,Germany,21253
2017,Land,Rover,Vaughan,32936,73039,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,UK,21254
2016,Mercedes-Benz,C-Class,Vaughan,24524,67204,Sedan,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21255
2017,Mercedes-Benz,C-Class,Vaughan,27799,72996,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21256
2017,Mercedes-Benz,GLE,Vaughan,41479,50378,SUV,Black,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21257
2018,Mercedes-Benz,E-Class,Vaughan,47998,15748,Sedan,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21258
2016,Toyota,Corolla,Vaughan,13995,81568,Sedan,Gray,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,21259
2013,Volkswagen,Golf,Vaughan,13495,78000,Wagon,Silver,Black,4,5,Automatic,FWD,2.0,4,Diesel,Germany,21260
2017,Honda,Civic,Vaughan,18995,37735,Sedan,Silver,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,21261
2016,Honda,CR-V,Vaughan,18995,69661,SUV,Silver,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Japan,21262
2015,Honda,Odyssey,Vaughan,22249,96159,Van,Gray,Gray,4,8,Automatic,FWD,3.5,6,Gasoline,Japan,21263
2017,Honda,Civic,Vaughan,14749,86309,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,21264
2016,Honda,CR-V,Vaughan,18995,67282,SUV,Black,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Japan,21265
2016,Honda,CR-V,Vaughan,16795,67534,SUV,Gray,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,21266
2017,Honda,Civic,Vaughan,16895,44172,Sedan,Red,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,21267
2017,Honda,Pilot,Vaughan,30495,72825,SUV,Silver,Gray,4,8,Automatic,AWD,3.5,6,Gasoline,Japan,21268
2010,Volvo,XC70,Vaughan,11800,160000,Wagon,White/Black,Brown,4,5,Automatic,AWD,0.0,4,Gasoline,Sweden,21269
2017,Land,Rover,Vaughan,75910,35032,SUV,Black,Black,4,5,Automatic,4x4,5.0,8,Gasoline,UK,21270
2018,Audi,S4,Vaughan,39878,72000,Sedan,Blue,Gray,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21271
2019,Ram,ProMaster,Vaughan,38778,13565,Commercial,White/Black,Black,3,2,Automatic,FWD,3.6,6,Gasoline,USA,21272
2019,Ford,Transit,Vaughan,34478,13525,Van,White/Black,Black,3,2,Automatic,RWD,3.7,6,Gasoline,USA,21273
2017,BMW,X4,Vaughan,38980,78255,SUV,Blue,White,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21274
2016,BMW,3,Vaughan,20980,66918,Sedan,Blue,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21275
2016,BMW,X5,Vaughan,43898,66732,SUV,Gray,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21276
2016,BMW,4,Vaughan,29888,68694,Hatchback,Black,Red,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21277
2016,BMW,4,Vaughan,28888,59020,Hatchback,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21278
2015,Porsche,Macan,Vaughan,44975,108082,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,Germany,21279
2016,Ram,1500,Vaughan,29994,103371,Truck,Gray,Brown,4,5,Automatic,AWD,5.7,8,Gasoline,USA,21280
2019,Honda,Civic,Vaughan,21995,52059,Sedan,Blue,Black,4,5,Automatic,FWD,1.5,4,Gasoline,Japan,21281
2003,Honda,Accord,Vaughan,3999,121000,Coupe,Silver,Black,2,5,Manual,FWD,2.4,4,Gasoline,Japan,21282
2004,Honda,Accord,Vaughan,6999,105000,Coupe,Silver,Black,2,5,Manual,FWD,3.0,6,Gasoline,Japan,21283
2011,Toyota,Highlander,Vaughan,16900,134411,SUV,Gray,Black,4,5,Automatic,AWD,0.0,4,Gasoline,Japan,21284
2013,Ford,Fusion,Vaughan,10888,122985,Sedan,White,Black,4,5,Automatic,FWD,1.6,4,Gasoline,USA,21285
2017,Ford,F-150,Vaughan,27888,111025,Truck,White,Black,4,5,Automatic,4x4,3.5,6,Flex,USA,21286
2019,Ford,Transit,Vaughan,29838,19850,Van,White,Gray,3,2,Automatic,RWD,3.7,6,Flex,USA,21287
2017,Ford,Mustang,Vaughan,41910,9202,Convertible,Black,Black,2,4,Manual,RWD,5.0,8,Gasoline,USA,21288
2018,Porsche,Panamera,Vaughan,89910,20553,Hatchback,White,Red,4,4,Automatic,AWD,3.0,6,Gasoline,Germany,21289
2014,Mazda,CX-5,Vaughan,14910,108395,SUV,White/Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,21290
2011,Honda,Accord,Vaughan,12910,111221,Coupe,White/Black,Black,2,5,Automatic,FWD,2.4,4,Gasoline,Japan,21291
2017,Audi,Q7,Vaughan,41910,69615,SUV,White/Black,Black,4,7,Automatic,AWD,3.0,6,Gasoline,Germany,21292
2009,Mitsubishi,Eclipse,Vaughan,6900,73300,Coupe,Gray,Black,2,4,Automatic,FWD,2.4,4,Gasoline,Japan,21293
2016,Mercedes-Benz,C-Class,Vaughan,34888,85800,Sedan,White,Red,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21294
2019,BMW,3,Vaughan,42980,17915,Sedan,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21295
2016,BMW,3,Vaughan,22480,65454,Sedan,White,Brown,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,21296
2017,Toyota,Corolla,Vaughan,14989,66794,Sedan,Gray,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,21297
2012,Ram,Cargo,Vaughan,7390,124147,Van,Red,Black,4,2,Automatic,FWD,3.6,6,Gasoline,USA,21298
2005,BMW,3,Vaughan,10997,194649,Convertible,Gray,Tan,2,4,Manual,RWD,2.5,6,Gasoline,Germany,21299
2016,Ford,Edge,Vaughan,27488,92136,SUV,Black,Black,4,5,Automatic,AWD,2.7,6,Gasoline,USA,21300
2015,Audi,Q5,Vaughan,28910,88357,SUV,Black,Black,4,5,Automatic,AWD,3.0,6,Diesel,Germany,21301
2019,Volkswagen,Jetta,Vaughan,17988,18085,Sedan,Black,White,3,5,Automatic,FWD,1.4,4,Gasoline,Germany,21302
2019,Volkswagen,Jetta,Vaughan,17988,21845,Sedan,Black,Black,4,5,Automatic,FWD,1.4,4,Gasoline,Germany,21303
2019,Volkswagen,Jetta,Vaughan,17997,17302,Sedan,White/Black,Black,4,5,Automatic,FWD,1.4,4,Gasoline,Germany,21304
2016,BMW,4,Vaughan,31888,66622,Hatchback,Black,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,21305
